longitudinal_pos,prismatic_coef,length_displac,beam_draught ratio,length_beam ratio,froude num,residuary
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.125,0.11
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.14999999999999999,0.27000000000000002
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.17499999999999999,0.46999999999999997
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.20000000000000001,0.78000000000000003
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.22500000000000001,1.1799999999999999
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.25,1.8200000000000001
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.27500000000000002,2.6099999999999999
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.29999999999999999,3.7599999999999998
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.32500000000000001,4.9900000000000002
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.34999999999999998,7.1600000000000001
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.375,11.93
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.40000000000000002,20.109999999999999
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.42499999999999999,32.75
-2.2999999999999998,0.56799999999999995,4.7800000000000002,3.9900000000000002,3.1699999999999999,0.45000000000000001,49.490000000000002
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.125,0.040000000000000001
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.14999999999999999,0.17000000000000001
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.17499999999999999,0.37
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.20000000000000001,0.66000000000000003
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.22500000000000001,1.0600000000000001
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.25,1.5900000000000001
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.27500000000000002,2.3300000000000001
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.29999999999999999,3.29
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.32500000000000001,4.6100000000000003
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.34999999999999998,7.1100000000000003
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.375,11.99
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.40000000000000002,21.09
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.42499999999999999,35.009999999999998
-2.2999999999999998,0.56899999999999995,4.7800000000000002,3.04,3.6400000000000001,0.45000000000000001,51.799999999999997
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.125,0.089999999999999997
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.14999999999999999,0.28999999999999998
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.17499999999999999,0.56000000000000005
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.20000000000000001,0.85999999999999999
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.22500000000000001,1.3100000000000001
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.25,1.99
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.27500000000000002,2.9399999999999999
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.29999999999999999,4.21
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.32500000000000001,5.54
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.34999999999999998,8.25
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.375,13.08
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.40000000000000002,21.399999999999999
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.42499999999999999,33.140000000000001
-2.2999999999999998,0.56499999999999995,4.7800000000000002,5.3499999999999996,2.7599999999999998,0.45000000000000001,50.140000000000001
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.125,0.20000000000000001
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.14999999999999999,0.34999999999999998
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.17499999999999999,0.65000000000000002
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.20000000000000001,0.93000000000000005
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.22500000000000001,1.3700000000000001
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.25,1.97
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.27500000000000002,2.8300000000000001
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.29999999999999999,3.9900000000000002
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.32500000000000001,5.1900000000000004
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.34999999999999998,8.0299999999999994
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.375,12.859999999999999
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.40000000000000002,21.510000000000002
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.42499999999999999,33.969999999999999
-2.2999999999999998,0.56399999999999995,5.0999999999999996,3.9500000000000002,3.5299999999999998,0.45000000000000001,50.359999999999999
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.125,0.20000000000000001
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.14999999999999999,0.34999999999999998
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.17499999999999999,0.65000000000000002
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.20000000000000001,0.93000000000000005
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.22500000000000001,1.3700000000000001
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.25,1.97
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.27500000000000002,2.8300000000000001
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.29999999999999999,3.9900000000000002
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.32500000000000001,5.1900000000000004
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.34999999999999998,8.0299999999999994
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.375,12.859999999999999
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.40000000000000002,21.510000000000002
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.42499999999999999,33.969999999999999
-2.3999999999999999,0.57399999999999995,4.3600000000000003,3.96,2.7599999999999998,0.45000000000000001,50.359999999999999
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.125,0.12
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.14999999999999999,0.26000000000000001
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.17499999999999999,0.42999999999999999
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.20000000000000001,0.68999999999999995
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.22500000000000001,1.0900000000000001
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.25,1.6699999999999999
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.27500000000000002,2.46
-2.3999999999999999,0.56799999999999995,4.3399999999999999,2.98,3.1499999999999999,0.29999999999999999,3.4300000000000002
